year,title,genres,boxOffice,rank,category,winner
1949,Le trésor de la Sierra Madre,"Adventure,Drama,Western",53098260,4,Best Directing,true
1949,La fosse aux serpents,"Drama,Mystery",105900000,2,Best Directing,false
1949,The Snake Pit,"Drama,Mystery",105900000,2,Best Picture,false
1949,The Treasure of the Sierra Madre,"Adventure,Drama,Western",53098260,4,Best Picture,false
1949,The Red Shoes,"Drama,Music,Romance",115431000,1,Best Picture,false
1949,The Treasure of the Sierra Madre,"Adventure,Drama,Western",53098260,4,Best Adapted Screenplay,true
1949,The Snake Pit,"Drama,Mystery",105900000,2,Best Adapted Screenplay,false
1948,Feux croisés,"Crime,Drama,Film-Noir",13598000,10,Best Directing,false
1948,Crossfire,"Crime,Drama,Film-Noir",13598000,10,Best Picture,false
1948,Miracle on 34th Street,"Comedy,Drama,Family",27719000,6,Best Picture,false
1948,Monsieur Verdoux,"Comedy,Crime,Drama",3399500,12,Best Original Screenplay,false
1948,Miracle on 34th Street,"Comedy,Drama,Family",27719000,6,Best Adapted Screenplay,true
1948,Crossfire,"Crime,Drama,Film-Noir",13598000,10,Best Adapted Screenplay,false
1947,The Yearling,"Drama,Family,Western",58760000,7,Best Cinematography,true
1947,Les plus belles années de notre vie,"Drama,Romance,War",267245000,2,Best Directing,true
1947,Jody et le faon,"Drama,Family,Western",58760000,7,Best Directing,false
1947,The Best Years of Our Lives,"Drama,Romance,War",267245000,2,Best Picture,true
1947,The Yearling,"Drama,Family,Western",58760000,7,Best Picture,false
1947,The Blue Dahlia,"Crime,Film-Noir,Mystery",30510000,12,Best Original Screenplay,false
1947,Notorious,"Drama,Film-Noir,Romance",118243200,4,Best Original Screenplay,false
1947,The Best Years of Our Lives,"Drama,Romance,War",267245000,2,Best Adapted Screenplay,true
1946,Spellbound,"Film-Noir,Mystery,Romance",90510000,6,Best Cinematography,false
1946,The Lost Weekend,"Drama,Film-Noir",122317800,4,Best Cinematography,false
1946,Le poison,"Drama,Film-Noir",122317800,4,Best Directing,true
1946,La maison du docteur Edwardes,"Film-Noir,Mystery,Romance",90510000,6,Best Directing,false
1946,Les cloches de Sainte-Marie,"Drama",275409000,2,Best Directing,false
1946,Spellbound,"Film-Noir,Mystery,Romance",90510000,6,Best Visual Effects,false
1946,The Lost Weekend,"Drama,Film-Noir",122317800,4,Best Picture,true
1946,Spellbound,"Film-Noir,Mystery,Romance",90510000,6,Best Picture,false
1946,The Bells of St. Mary's,"Drama",275409000,2,Best Picture,false
1946,Dillinger,"Biography,Crime,Drama",51720000,7,Best Original Screenplay,false
1946,The Lost Weekend,"Drama,Film-Noir",122317800,4,Best Adapted Screenplay,true
1945,Double Indemnity,"Crime,Drama,Film-Noir",80080000,3,Best Cinematography,false
1945,Going My Way,"Comedy,Drama,Music",228200000,1,Best Cinematography,false
1945,Thirty Seconds Over Tokyo,"Drama,History,War",60158000,3,Best Cinematography,false
1945,Wilson,"Biography,Drama,History",28000000,4,Best Cinematography,true
1945,Meet Me in St. Louis,"Comedy,Drama,Family",105924000,2,Best Cinematography,false
1945,La route semée d'étoiles,"Comedy,Drama,Music",228200000,1,Best Directing,true
1945,Assurance sur la mort,"Crime,Drama,Film-Noir",80080000,3,Best Directing,false
1945,Wilson,"Biography,Drama,History",28000000,4,Best Directing,false
1945,Thirty Seconds Over Tokyo,"Drama,History,War",60158000,3,Best Visual Effects,true
1945,Wilson,"Biography,Drama,History",28000000,4,Best Visual Effects,false
1945,Going My Way,"Comedy,Drama,Music",228200000,1,Best Picture,true
1945,Double Indemnity,"Crime,Drama,Film-Noir",80080000,3,Best Picture,false
1945,Wilson,"Biography,Drama,History",28000000,4,Best Picture,false
1945,Wilson,"Biography,Drama,History",28000000,4,Best Original Screenplay,true
1945,Wing and a Prayer,"Action,Drama,War",31500000,3,Best Original Screenplay,false
1945,Going My Way,"Comedy,Drama,Music",228200000,1,Best Adapted Screenplay,true
1945,Double Indemnity,"Crime,Drama,Film-Noir",80080000,3,Best Adapted Screenplay,false
1945,Meet Me in St. Louis,"Comedy,Drama,Family",105924000,2,Best Adapted Screenplay,false
1944,Casablanca,"Drama,Romance,War",14671699,15,Best Cinematography,false
1944,Sahara,"Action,Drama,War",32936000,10,Best Cinematography,false
1944,Phantom of the Opera,"Drama,Horror,Music",49948160,6,Best Cinematography,true
1944,"Hello, Frisco, Hello","Comedy,Musical,Romance",48688000,8,Best Cinematography,false
1944,For Whom the Bell Tolls,"Adventure,Drama,History",254896000,2,Best Cinematography,false
1944,Casablanca,"Drama,Romance,War",14671699,15,Best Directing,true
1944,Stand by for Action,"Action,Drama,War",7930416,22,Best Visual Effects,false
1944,Casablanca,"Drama,Romance,War",14671699,15,Best Picture,true
1944,In Which We Serve,"Drama,War",6444000,23,Best Picture,false
1944,The Ox-Bow Incident,"Drama,Western",23413200,11,Best Picture,false
1944,For Whom the Bell Tolls,"Adventure,Drama,History",254896000,2,Best Picture,false
1944,In Which We Serve,"Drama,War",6444000,23,Best Original Screenplay,false
1944,Casablanca,"Drama,Romance,War",14671699,15,Best Adapted Screenplay,true
1943,Mrs. Miniver,"Drama,Romance,War",196695000,2,Best Cinematography,true
1943,Kings Row,"Drama,Mystery,Romance",74205010,5,Best Cinematography,false
1943,The Black Swan,"Action,Adventure,Drama",14753582,16,Best Cinematography,true
1943,Jungle Book,"Action,Adventure,Family",41291380,8,Best Cinematography,false
1943,Arabian Nights,"Action,Adventure,Comedy",29140000,11,Best Cinematography,false
1943,To the Shores of Tripoli,"Drama,Romance,War",33511000,10,Best Cinematography,false
1943,Madame Miniver,"Drama,Romance,War",196695000,2,Best Directing,true
1943,Prisonniers du passé,"Drama,Romance",147696090,4,Best Directing,false
1943,La glorieuse parade,"Biography,Drama,Musical",171926000,3,Best Directing,false
1943,Crimes sans châtiment,"Drama,Mystery,Romance",74205010,5,Best Directing,false
1943,Invisible Agent,"Adventure,Comedy,Romance",15152800,14,Best Visual Effects,false
1943,The Black Swan,"Action,Adventure,Drama",14753582,16,Best Visual Effects,false
1943,Jungle Book,"Action,Adventure,Family",41291380,8,Best Visual Effects,false
1943,Mrs. Miniver,"Drama,Romance,War",196695000,2,Best Visual Effects,false
1943,Desperate Journey,"Action,Adventure,Drama",29562530,10,Best Visual Effects,false
1943,Mrs. Miniver,"Drama,Romance,War",196695000,2,Best Picture,true
1943,Kings Row,"Drama,Mystery,Romance",74205010,5,Best Picture,false
1943,Yankee Doodle Dandy,"Biography,Drama,Musical",171926000,3,Best Picture,false
1943,Random Harvest,"Drama,Romance",147696090,4,Best Picture,false
1943,Road to Morocco,"Adventure,Comedy,Family",23696648,12,Best Original Screenplay,false
1943,Mrs. Miniver,"Drama,Romance,War",196695000,2,Best Adapted Screenplay,true
1943,Random Harvest,"Drama,Romance",147696090,4,Best Adapted Screenplay,false
1942,How Green Was My Valley,"Drama,Family",92760000,2,Best Cinematography,true
1942,Citizen Kane,"Drama,Mystery",24513901,7,Best Cinematography,false
1942,Sundown,"Drama,War",13509071,8,Best Cinematography,false
1942,Sergeant York,"Biography,Drama,History",253544000,1,Best Cinematography,false
1942,Dive Bomber,"Drama,War",46380000,5,Best Cinematography,false
1942,Billy the Kid,"Biography,Drama,Western",23468280,7,Best Cinematography,false
1942,Qu'elle était verte ma vallée,"Drama,Family",92760000,2,Best Directing,true
1942,Sergent York,"Biography,Drama,History",253544000,1,Best Directing,false
1942,Citizen Kane,"Drama,Mystery",24513901,7,Best Directing,false
1942,How Green Was My Valley,"Drama,Family",92760000,2,Best Picture,true
1942,Citizen Kane,"Drama,Mystery",24513901,7,Best Picture,false
1942,The Maltese Falcon,"Film-Noir,Mystery",27395120,5,Best Picture,false
1942,Sergeant York,"Biography,Drama,History",253544000,1,Best Picture,false
1942,Suspicion,"Mystery,Thriller",69570000,3,Best Picture,false
1942,Citizen Kane,"Drama,Mystery",24513901,7,Best Original Screenplay,true
1942,Sergeant York,"Biography,Drama,History",253544000,1,Best Original Screenplay,false
1942,The Maltese Falcon,"Film-Noir,Mystery",27395120,5,Best Adapted Screenplay,false
1942,How Green Was My Valley,"Drama,Family",92760000,2,Best Adapted Screenplay,false
1941,Rebecca,"Drama,Mystery,Romance",74774000,4,Best Cinematography,true
1941,Foreign Correspondent,"Action,Romance,Thriller",59760684,6,Best Cinematography,false
1941,Boom Town,"Adventure,Drama,Romance",157299800,3,Best Cinematography,false
1941,The Long Voyage Home,"Drama,War",9949212,8,Best Cinematography,false
1941,The Thief of Bagdad,"Adventure,Family,Fantasy",4612458,10,Best Cinematography,true
1941,'Northwest Passage' (Book I -- Rogers' Rangers),"Adventure,Drama,History",37198350,6,Best Cinematography,false
1941,Les raisins de la colère,"Drama,History",943249,14,Best Directing,true
1941,Rebecca,"Drama,Mystery,Romance",74774000,4,Best Directing,false
1941,The Thief of Bagdad,"Adventure,Family,Fantasy",4612458,10,Best Visual Effects,true
1941,Foreign Correspondent,"Action,Romance,Thriller",59760684,6,Best Visual Effects,false
1941,The Sea Hawk,"Action,Adventure,History",34300000,6,Best Visual Effects,false
1941,Boom Town,"Adventure,Drama,Romance",157299800,3,Best Visual Effects,false
1941,The Long Voyage Home,"Drama,War",9949212,8,Best Visual Effects,false
1941,Rebecca,"Drama,Mystery,Romance",74774000,4,Best Visual Effects,false
1941,Swiss Family Robinson,"Adventure",33274429,7,Best Visual Effects,false
1941,Rebecca,"Drama,Mystery,Romance",74774000,4,Best Picture,true
1941,Foreign Correspondent,"Action,Romance,Thriller",59760684,6,Best Picture,false
1941,The Great Dictator,"Comedy,Drama,War",85750000,3,Best Picture,false
1941,The Long Voyage Home,"Drama,War",9949212,8,Best Picture,false
1941,The Grapes of Wrath,"Drama,History",943249,14,Best Picture,false
1941,Foreign Correspondent,"Action,Romance,Thriller",59760684,6,Best Original Screenplay,false
1941,The Great Dictator,"Comedy,Drama,War",85750000,3,Best Original Screenplay,false
1941,The Long Voyage Home,"Drama,War",9949212,8,Best Adapted Screenplay,false
1941,The Grapes of Wrath,"Drama,History",943249,14,Best Adapted Screenplay,false
1941,Rebecca,"Drama,Mystery,Romance",74774000,4,Best Adapted Screenplay,false
1940,Wuthering Heights,"Drama,Romance",10690452,9,Best Cinematography,true
1940,Gunga Din,"Adventure,Comedy,War",50526000,4,Best Cinematography,false
1940,Only Angels Have Wings,"Adventure,Drama,Romance",39240000,6,Best Cinematography,false
1940,The Great Victor Herbert,"Biography,Music,Musical",5430600,13,Best Cinematography,false
1940,Gone with the Wind,"Drama,History,Romance",1766000000,1,Best Cinematography,true
1940,The Wizard of Oz,"Adventure,Family,Fantasy",399647016,2,Best Cinematography,false
1940,Drums Along the Mohawk,"Drama,History,Romance",18000000,9,Best Cinematography,false
1940,Autant en emporte le vent,"Drama,History,Romance",1766000000,1,Best Directing,true
1940,Mr. Smith au sénat,"Comedy,Drama",172800000,3,Best Directing,false
1940,Les hauts de Hurlevent,"Drama,Romance",10690452,9,Best Directing,false
1940,Gone with the Wind,"Drama,History,Romance",1766000000,1,Best Visual Effects,false
1940,The Wizard of Oz,"Adventure,Family,Fantasy",399647016,2,Best Visual Effects,false
1940,Only Angels Have Wings,"Adventure,Drama,Romance",39240000,6,Best Visual Effects,false
1940,Gone with the Wind,"Drama,History,Romance",1766000000,1,Best Picture,true
1940,The Wizard of Oz,"Adventure,Family,Fantasy",399647016,2,Best Picture,false
1940,Wuthering Heights,"Drama,Romance",10690452,9,Best Picture,false
1940,Mr. Smith Goes to Washington,"Comedy,Drama",172800000,3,Best Picture,false
1940,Ninotchka,"Comedy,Romance",21366000,7,Best Picture,false
1940,Gone with the Wind,"Drama,History,Romance",1766000000,1,Best Adapted Screenplay,true
1940,Wuthering Heights,"Drama,Romance",10690452,9,Best Adapted Screenplay,false
1940,Mr. Smith Goes to Washington,"Comedy,Drama",172800000,3,Best Adapted Screenplay,false
1940,Ninotchka,"Comedy,Romance",21366000,7,Best Adapted Screenplay,false
1939,You Can't Take It with You,"Comedy,Drama,Romance",84484222,1,Best Cinematography,false
1939,Vous ne l'emporterez pas avec vous,"Comedy,Drama,Romance",84484222,1,Best Directing,true
1939,You Can't Take It with You,"Comedy,Drama,Romance",84484222,1,Best Picture,true
1939,La grande illusion,"Drama,War",3134405,9,Best Picture,false
1939,The Adventures of Robin Hood,"Action,Adventure,Romance",72175530,2,Best Picture,false
1939,Pygmalion,"Comedy,Drama,Romance",55332760,3,Best Picture,false
1939,Pygmalion,"Comedy,Drama,Romance",55332760,3,Best Adapted Screenplay,true
1939,You Can't Take It with You,"Comedy,Drama,Romance",84484222,1,Best Adapted Screenplay,false
1938,Une étoile est née,"Drama",77956800,3,Best Directing,false
1938,One Hundred Men and a Girl,"Comedy,Drama,Music",40591176,4,Best Picture,false
1938,A Star Is Born,"Drama",77956800,3,Best Picture,false
1938,A Star Is Born,"Drama",77956800,3,Best Adapted Screenplay,false
1937,The Gorgeous Hussy,"Drama,History",25515000,3,Best Cinematography,false
1937,San Francisco,"Drama,Musical,Romance",56845092,1,Best Directing,false
1937,San Francisco,"Drama,Musical,Romance",56845092,1,Best Picture,false
1937,Three Smart Girls,"Comedy,Musical,Romance",52500000,1,Best Picture,false
1936,Les révoltés du Bounty,"Adventure,Biography,Drama",99252159,1,Best Directing,false
1936,Mutiny on the Bounty,"Adventure,Biography,Drama",99252159,1,Best Picture,true
1936,Top Hat,"Comedy,Musical,Romance",70430698,1,Best Picture,false
1936,Mutiny on the Bounty,"Adventure,Biography,Drama",99252159,1,Best Adapted Screenplay,false
1935,The Affairs of Cellini,"Comedy,Drama,History",1635575,6,Best Cinematography,false
1935,New York - Miami,"Comedy,Romance",80224000,1,Best Directing,true
1935,It Happened One Night,"Comedy,Romance",80224000,1,Best Picture,true
1935,Viva Villa!,"Biography,Western",20405600,4,Best Picture,false
1934,Cavalcade,"Drama,Romance,War",143520300,2,Best Directing,true
1934,Cavalcade,"Drama,Romance,War",143520300,2,Best Picture,true
1934,42nd Street,"Comedy,Musical,Romance",43263000,4,Best Picture,false
1934,She Done Him Wrong,"Comedy,Drama,History",37620000,5,Best Picture,false
1932,Shanghai Express,"Adventure,Drama,Romance",68080000,1,Best Cinematography,true
1932,Shanghaï Express,"Adventure,Drama,Romance",68080000,1,Best Directing,false
1932,Grand Hotel,"Drama,Romance",22724000,3,Best Picture,true
1932,Shanghai Express,"Adventure,Drama,Romance",68080000,1,Best Picture,false
1931,Tabu: A Story of the South Seas,"Drama,Romance,Adventure",17060156,1,Best Cinematography,true
1931,Spéciale première,"Comedy",25301079,1,Best Directing,false
1931,The Front Page,"Comedy",25301079,1,Best Picture,false
1930,Our Dancing Daughters,"Drama",11423130,8,Best Cinematography,false
1930,The Broadway Melody,"Drama,Musical,Romance",42372720,3,Best Directing,false
1930,The Broadway Melody,"Drama,Musical,Romance",42372720,3,Best Picture,true
1929,Sadie Thompson,"Drama",14740000,5,Best Cinematography,false
1929,The Magic Flame,"Drama",9065100,14,Best Cinematography,false
